day,time,C01,C02,C06,C07_minus_C14,C11,C12,C13,C14,C15,C16,temperature,humidity,pressure
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.74338302313154,9.348602274955283,29.784601152322804
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.773993662011726,9.383895289784032,29.779919665932383
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.80281053797377,9.41887833553552,29.775120214303847
8,201811081800,high,high,high,high,high,normal,high,high,high,high,62.82978864369295,9.453540506649357,29.77019945855604
8,201811081800,high,high,high,high,high,normal,high,high,high,high,62.854888801070615,9.487873607656997,29.765153868572344
8,201811081800,high,high,high,high,high,normal,high,high,high,high,62.878077309325505,9.521871933508095,29.759979733588473
8,201811081800,high,high,high,high,high,normal,high,high,high,high,62.89932558168069,9.555532045809919,29.754673173408097
8,201811081800,high,high,high,high,high,normal,high,high,high,high,62.91860977626428,9.588852548280984,29.749230150083015
8,201811081800,high,high,high,high,high,normal,high,high,high,high,62.93591042706408,9.621833863780473,29.74364647992576
8,201811081800,high,high,high,normal,high,normal,high,high,high,high,62.951212079616624,9.654478016782285,29.737917845772877
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.712565445836326,8.49520463070398,29.867155938351
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.75808511810186,8.526858850527443,29.86485600365984
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.80458244028888,8.559356072136088,29.862461067596282
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.85192361700103,8.592634768033497,29.859971339526304
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.89996823803941,8.626630503858328,29.857387109707634
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.94857057286561,8.661276629707979,29.854708719389837
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.997580906512425,8.696504984152975,29.851936530056907
8,201811081800,high,high,high,high,high,normal,high,high,high,high,62.046846890018294,8.732246596885382,29.84907089241436
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.096214879154765,8.768432376524789,29.84611211570696
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.145531236708315,8.80499377108172,29.843060437921128
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.19464357580447,8.841863389918352,29.839915997376306
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.243401924532016,8.878975577631817,29.83667880614967
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.291659795351485,8.916266932083742,29.83334872570708
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.33927514623366,8.95367676067652,29.829925445038267
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.38611122408338,8.991147470908176,29.82640846151385
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.432037284543846,9.028624893086077,29.82279706460569
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.47692918567243,9.06605853483716,29.819090322536518
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.52066985610239,9.103401768629569,29.81528707185732
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.563149641082084,9.140611954909616,29.81138590988921
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.60426653213106,9.177650504591153,29.80738518991661
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.64392628800245,9.214482885570016,29.803283018973715
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.68204245610087,9.251078578588448,29.79907725803641
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.71853630456317,9.287410988231423,29.794765524407314
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.753336675844174,9.323457315070765,29.790345196067623
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.78637977292401,9.359198395016776,29.78581341776423
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.81760888805115,9.394618511661925,29.781167108568013
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.846974091412285,9.429705188294157,29.77640297086636
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.87443187380219,9.4644489625599,29.771517500126322
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.89994477368501,9.498843151818495,29.766506995809426
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.92348098210442,9.532883611370458,29.761367572838942
8,201811081800,high,high,high,high,high,normal,high,high,high,high,62.94501393914829,9.566568490415412,29.756095173619585
8,201811081800,high,high,high,high,high,normal,high,high,high,high,62.96452192784838,9.599897989131415,29.750685580443943
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.981987671550414,9.632874119275522,29.74513442815429
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.997397939494874,9.665500472176216,29.739437216979955
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.01074316512393,9.69778199419823,29.733589325435066
8,201811081800,high,high,high,normal,high,normal,high,high,high,high,63.022017080168446,9.729724772744552,29.72758602323204
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.724807934157084,8.49619107580665,29.86777072971333
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.77194063369559,8.52843151754619,29.86548161558368
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.8200854207937,8.56152450443996,29.863098194625767
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.869099686948736,8.595404468190953,29.86062080094505
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.91883398981295,8.630002909448717,29.858049845247308
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.969133479639474,8.665249152986199,29.85538578254437
8,201811081800,high,high,high,high,high,normal,high,high,high,high,62.019839365285954,8.701071113237326,29.85262907912629
8,201811081800,high,high,high,high,high,normal,high,high,high,high,62.07079038950761,8.737396054574905,29.849780179458463
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.12182428430361,8.774151331491105,29.846839473638635
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.17277917897188,8.81126509504976,29.843807266006994
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.22349493628145,8.848666953600501,29.84068374544183
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.27381439547135,8.886288577610681,29.83746895780228
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.32358450459181,8.92406424055801,29.834162780897504
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.372657328745085,8.961931289999995,29.830764902274208
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.42089092488064,8.999830545087226,29.827274800027404
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.46815007784278,9.037706618882419,29.823691726752383
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.51430689614761,9.07550816576723,29.820014696675848
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.55924126940616,9.113188055933705,29.8162424759307
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.602841192318564,9.150703480430977,29.812373575875675
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.6450029626704,9.188015991431694,29.80840624930773
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.6856312627638,9.225091483303153,29.804338489373965
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.72463913518703,9.261900120719528,29.800168030957664
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.76194786483124,9.298416220444674,29.795892354294203
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.79748677956349,9.334618093569391,29.791508690560825
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.83119298212736,9.370487854961134,29.7870140291825
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.86301102441531,9.406011206290003,29.78240512656781
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.89289254282066,9.44117719982966,29.77767851622645
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.92079584909578,9.47597798633924,29.772830519576814
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.94668550856041,9.510408555454132,29.767857257834695
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.970531899130314,9.544466470911622,29.76275466436414
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.99231076548287,9.578151605624834,29.757518497494022
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.012002774447694,9.611465880058278,29.75214435363297
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.029593077792946,9.64441300630334,29.746627680554315
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.04507088715585,9.676998241690336,29.740963790776185
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.0584290655855,9.709228151929565,29.735147874925357
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.06966373860188,9.741110386736203,29.729175015049286
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.078773927299146,9.772653468411667,29.72304019782016
8,201811081800,high,high,high,high,high,high,high,high,high,high,63.085761205167515,9.803866594200441,29.716738327602393
8,201811081800,high,high,high,low,high,high,high,high,high,high,61.69076259745848,8.466033590732925,29.870524589601906
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.73839168304485,8.497956448930934,29.868340259626674
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.78720944683256,8.530806075005838,29.866062085904865
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.83707230922422,8.564516317431984,29.86369042917188
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.88782816189256,8.599017291329176,29.861225754622343
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.93931786941873,8.634236178070527,29.858668598394797
8,201811081800,high,high,high,high,high,normal,high,high,high,high,61.99137684093413,8.670098049713879,29.856019532752825
8,201811081800,high,high,high,high,high,normal,high,high,high,high,62.043836638125335,8.706526700672107,29.853279130692762
8,201811081800,high,high,high,high,high,normal,high,high,high,high,62.09652658563797,8.743445469301093,29.850447930696344
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.1492753513259,8.780778033097345,29.847526402313804
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.201912466234894,8.818449162705582,29.844514913208844
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.254269757531446,8.856385421861411,29.841413698224844
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.306182671563356,8.894515802605875,29.838222830947288
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.357491468701156,8.93277228752447,29.834942198142258
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.40804227627561,8.971090333236203,29.831571477353
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.45768799063049,9.009409271795246,29.828110117838598
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.50628902385247,9.047672628990867,29.824557324943815
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.553713894949134,9.085828360633636,29.820912047902542
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.59983966900558,9.123829009762195,29.817172971000602
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.644552251090126,9.161631789262813,29.813338507956363
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.68774654431142,9.199198595615197,29.809406799325696
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.72932648346688,9.236495960391732,29.80537571269646
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.76920495716872,9.273494946741964,29.801242845409234
8,201811081800,high,high,high,high,high,high,high,high,high,high,62.80730363222368,9.310170998413556,29.797005529524647
